4/7/2020 18:45,SFG
4/7/2020 19:05,KCR
4/7/2020 19:05,PHI
4/7/2020 19:05,WAS
4/7/2020 19:05,PIT
4/7/2020 19:07,LAA
4/7/2020 19:10,BOS
4/7/2020 19:10,HOU
4/7/2020 19:20,ATL
4/8/2020 12:10,MIN
4/8/2020 12:20,ATL
4/8/2020 12:35,NYY
4/8/2020 12:35,KCR
4/8/2020 13:05,BOS
4/8/2020 13:10,CWS
4/8/2020 13:10,COL
4/8/2020 16:05,WAS
4/8/2020 18:45,STL
4/8/2020 18:45,SFG
4/8/2020 19:05,PIT
4/8/2020 19:07,LAA
4/8/2020 19:10,HOU
4/9/2020 12:15,STL
4/9/2020 12:35,PIT
4/9/2020 12:45,SFG
4/9/2020 13:05,NYY
4/9/2020 18:10,CLE
4/9/2020 18:40,MIA
4/9/2020 18:40,CIN
4/9/2020 19:07,TOR
4/9/2020 19:10,SEA
4/9/2020 19:10,MIL
4/10/2020 13:20,CHC
4/10/2020 18:40,ARI
4/10/2020 19:05,BAL
4/10/2020 19:05,TEX
4/10/2020 19:07,TOR
4/10/2020 19:07,OAK
4/10/2020 19:10,CWS
4/10/2020 19:10,CLE
4/10/2020 19:10,DET
4/10/2020 19:10,SEA
4/10/2020 19:10,MIA
4/10/2020 19:10,CIN
4/10/2020 19:10,MIL
4/10/2020 19:10,LAD
4/10/2020 19:10,SDP
4/11/2020 13:10,CWS
4/11/2020 13:10,DET
4/11/2020 15:05,CHC
4/11/2020 15:07,TOR
4/11/2020 16:05,BAL
4/11/2020 16:10,CIN
4/11/2020 17:10,ARI
4/11/2020 17:40,SDP
4/11/2020 18:05,TEX
4/11/2020 18:07,OAK
4/11/2020 18:10,CLE
4/11/2020 18:10,SEA
4/11/2020 18:10,MIA
4/11/2020 18:10,MIL
4/11/2020 18:10,LAD
4/12/2020 13:05,BAL
4/12/2020 13:07,TOR
4/12/2020 13:07,OAK
4/12/2020 13:10,CWS
4/12/2020 13:10,CLE
4/12/2020 13:10,DET
4/12/2020 13:10,SEA
4/12/2020 13:10,MIA
4/12/2020 13:10,CIN
4/12/2020 13:10,MIL
4/12/2020 13:10,ARI
4/12/2020 13:10,LAD
4/12/2020 13:10,SDP
4/12/2020 13:35,TEX
4/12/2020 18:05,CHC
4/13/2020 18:40,MIL
4/13/2020 19:05,KCR
4/13/2020 19:05,TEX
4/13/2020 19:07,TOR
4/13/2020 19:07,OAK
4/13/2020 19:10,TBR
4/13/2020 19:10,SEA
4/13/2020 19:10,NYM
4/14/2020 15:40,SEA
4/14/2020 18:10,CLE
4/14/2020 18:35,BAL
4/14/2020 18:40,MIA
4/14/2020 18:40,CIN
4/14/2020 18:40,MIL
4/14/2020 18:40,ARI
4/14/2020 19:05,KCR
4/14/2020 19:05,TEX
4/14/2020 19:07,TOR
4/14/2020 19:07,OAK
4/14/2020 19:10,TBR
4/14/2020 19:10,NYM
4/14/2020 19:10,LAD
4/14/2020 19:10,SDP
4/15/2020 12:37,OAK
4/15/2020 15:05,TEX
4/15/2020 18:10,CLE
4/15/2020 18:35,BAL
4/15/2020 18:40,MIA
4/15/2020 18:40,CIN
4/15/2020 18:40,MIL
4/15/2020 18:40,ARI
4/15/2020 19:05,KCR
4/15/2020 19:07,TOR
4/15/2020 19:10,TBR
4/15/2020 19:10,NYM
4/15/2020 19:10,LAD
4/15/2020 19:10,SDP
4/16/2020 12:35,CIN
4/16/2020 12:40,MIL
4/16/2020 12:40,ARI
4/16/2020 12:40,SDP
4/16/2020 13:10,CLE
4/16/2020 19:05,WAS
4/16/2020 19:07,OAK
4/16/2020 19:10,CWS
4/16/2020 19:10,NYM
4/16/2020 19:10,LAD
4/17/2020 18:40,COL
4/17/2020 19:05,NYY
4/17/2020 19:05,PHI
4/17/2020 19:05,WAS
4/17/2020 19:07,OAK
4/17/2020 19:10,BOS
4/17/2020 19:10,TBR
4/17/2020 19:10,CWS
4/17/2020 19:10,MIN
4/17/2020 19:10,HOU
4/17/2020 19:10,NYM
4/17/2020 19:10,LAD
4/17/2020 19:20,ATL
4/18/2020 13:05,NYY
4/18/2020 13:05,KCR
4/18/2020 13:07,OAK
4/18/2020 13:10,CWS
4/18/2020 13:10,MIN
4/18/2020 16:05,BOS
4/18/2020 16:05,PHI
4/18/2020 16:05,WAS
4/18/2020 18:10,TBR
4/18/2020 18:10,HOU
4/18/2020 18:10,COL
4/18/2020 18:10,LAD
4/18/2020 19:10,NYM
4/18/2020 19:20,ATL
4/19/2020 13:05,BOS
4/19/2020 13:05,NYY
4/19/2020 13:05,KCR
4/19/2020 13:05,PHI
4/19/2020 13:07,OAK
4/19/2020 13:10,TBR
4/19/2020 13:10,CWS
4/19/2020 13:10,MIN
4/19/2020 13:10,HOU
4/19/2020 13:10,COL
4/19/2020 13:10,LAD
4/19/2020 13:20,ATL
4/19/2020 13:35,WAS
4/19/2020 19:09,NYM
4/20/2020 11:05,BOS
4/20/2020 18:10,HOU
4/20/2020 18:40,DET
4/20/2020 18:40,MIN
4/20/2020 18:45,STL
4/20/2020 19:07,LAA
4/20/2020 19:10,CWS
4/21/2020 18:10,CLE
4/21/2020 18:40,DET
4/21/2020 18:40,MIN
4/21/2020 18:40,CHC
4/21/2020 18:45,STL
4/21/2020 18:45,SFG
4/21/2020 19:05,PHI
4/21/2020 19:05,WAS
4/21/2020 19:05,PIT
4/21/2020 19:07,LAA
4/21/2020 19:10,BOS
4/21/2020 19:10,CWS
4/21/2020 19:10,HOU
4/21/2020 19:10,NYM
4/21/2020 19:20,ATL
4/22/2020 12:15,STL
4/22/2020 13:05,PHI
4/22/2020 13:07,LAA
4/22/2020 13:10,CWS
4/22/2020 18:10,CLE
4/22/2020 18:40,DET
4/22/2020 18:40,MIN
4/22/2020 18:40,CHC
4/22/2020 18:45,SFG
4/22/2020 19:05,WAS
4/22/2020 19:05,PIT
4/22/2020 19:10,BOS
4/22/2020 19:10,HOU
4/22/2020 19:10,NYM
4/22/2020 19:20,ATL
4/23/2020 12:10,MIN
4/23/2020 12:20,ATL
4/23/2020 12:35,PIT
4/23/2020 12:45,SFG
4/23/2020 13:05,WAS
4/23/2020 13:10,CLE
4/23/2020 13:10,DET
4/23/2020 13:10,HOU
4/23/2020 13:20,CHC
4/23/2020 19:07,LAA
4/23/2020 19:10,BOS
4/23/2020 19:10,NYM
4/24/2020 13:20,CHC
4/24/2020 18:40,COL
4/24/2020 19:05,BAL
4/24/2020 19:05,NYY
4/24/2020 19:05,TEX
4/24/2020 19:05,PIT
4/24/2020 19:07,LAA
4/24/2020 19:10,TBR
4/24/2020 19:10,DET
4/24/2020 19:10,MIN
4/24/2020 19:10,HOU
4/24/2020 19:10,CIN
4/24/2020 19:15,STL
4/24/2020 19:15,SFG
4/24/2020 19:20,ATL
4/25/2020 13:05,NYY
4/25/2020 13:10,TBR
4/25/2020 13:10,DET
4/25/2020 13:10,MIN
4/25/2020 13:15,STL
4/25/2020 13:20,CHC
4/25/2020 15:10,HOU
4/25/2020 16:05,BAL
4/25/2020 16:05,PIT
4/25/2020 16:10,CIN
4/25/2020 18:05,TEX
4/25/2020 18:05,SFG
4/25/2020 18:07,LAA
4/25/2020 18:10,COL
4/25/2020 19:20,ATL
4/26/2020 13:05,BAL
4/26/2020 13:05,NYY
4/26/2020 13:05,SFG
4/26/2020 13:07,LAA
4/26/2020 13:10,TBR
4/26/2020 13:10,DET
4/26/2020 13:10,MIN
4/26/2020 13:10,HOU
4/26/2020 13:10,COL
4/26/2020 13:15,STL
4/26/2020 13:20,CHC
4/26/2020 13:35,TEX
4/26/2020 13:35,PIT
4/26/2020 14:10,CIN
4/26/2020 19:05,ATL
4/27/2020 18:35,BAL
4/27/2020 18:40,CHC
4/27/2020 18:40,CIN
4/27/2020 18:45,SFG
4/27/2020 19:05,TEX
4/27/2020 19:07,TOR
4/27/2020 19:10,TBR
4/27/2020 19:10,SDP
4/28/2020 18:35,BAL
4/28/2020 18:35,NYY
4/28/2020 18:40,CHC
4/28/2020 18:40,CIN
4/28/2020 18:40,MIL
4/28/2020 18:40,ARI
4/28/2020 18:40,COL
4/28/2020 18:45,SFG
4/28/2020 19:05,TEX
4/28/2020 19:07,TOR
4/28/2020 19:10,TBR
4/28/2020 19:10,SEA
4/28/2020 19:10,LAD
4/28/2020 19:10,SDP
4/29/2020 12:35,CIN
4/29/2020 12:40,ARI
4/29/2020 12:45,SFG
4/29/2020 13:05,TEX
4/29/2020 13:10,TBR
4/29/2020 13:10,COL
4/29/2020 13:20,CHC
4/29/2020 18:35,BAL
4/29/2020 18:35,NYY
4/29/2020 18:40,MIL
4/29/2020 19:07,TOR
4/29/2020 19:10,SEA
4/29/2020 19:10,LAD
4/29/2020 19:10,SDP
4/30/2020 12:40,MIL
4/30/2020 12:40,SDP
4/30/2020 13:05,BAL
4/30/2020 18:35,NYY
4/30/2020 18:40,ARI
4/30/2020 19:07,OAK
4/30/2020 19:10,SEA
5/1/2020 18:40,ARI
5/1/2020 19:05,KCR
5/1/2020 19:05,PHI
5/1/2020 19:05,WAS
5/1/2020 19:07,TOR
5/1/2020 19:07,LAA
5/1/2020 19:07,OAK
5/1/2020 19:10,BOS
5/1/2020 19:10,CWS
5/1/2020 19:10,CLE
5/1/2020 19:10,SEA
5/1/2020 19:10,MIA
5/1/2020 19:10,NYM
5/1/2020 19:10,MIL
5/1/2020 19:10,SDP
5/2/2020 13:05,BOS
5/2/2020 13:05,WAS
5/2/2020 13:07,OAK
5/2/2020 13:10,CWS
5/2/2020 15:07,TOR
5/2/2020 16:05,PHI
5/2/2020 17:10,ARI
5/2/2020 17:40,SDP
5/2/2020 18:05,KCR
5/2/2020 18:07,LAA
5/2/2020 18:10,CLE
5/2/2020 18:10,SEA
5/2/2020 18:10,MIA
5/2/2020 18:10,MIL
5/2/2020 19:10,NYM
5/3/2020 13:05,BOS
5/3/2020 13:05,KCR
5/3/2020 13:07,TOR
5/3/2020 13:07,LAA
5/3/2020 13:07,OAK
5/3/2020 13:10,CWS
5/3/2020 13:10,CLE
5/3/2020 13:10,SEA
5/3/2020 13:10,MIA
5/3/2020 13:10,NYM
5/3/2020 13:10,ARI
5/3/2020 13:10,SDP
5/3/2020 13:35,WAS
5/3/2020 14:05,PHI
5/3/2020 18:09,MIL
5/4/2020 18:10,CLE
5/4/2020 18:40,MIN
5/4/2020 18:40,MIA
5/4/2020 18:45,STL
5/4/2020 19:05,KCR
5/4/2020 19:05,PHI
5/4/2020 19:07,TOR
5/4/2020 19:07,OAK
5/4/2020 19:10,DET
5/4/2020 19:10,NYM
5/4/2020 19:10,LAD
5/5/2020 18:10,CLE
5/5/2020 18:35,NYY
5/5/2020 18:40,MIN
5/5/2020 18:40,MIA
5/5/2020 18:45,STL
5/5/2020 19:05,KCR
5/5/2020 19:05,PHI
5/5/2020 19:05,WAS
5/5/2020 19:07,TOR
5/5/2020 19:07,OAK
5/5/2020 19:10,BOS
5/5/2020 19:10,CWS
5/5/2020 19:10,DET
5/5/2020 19:10,NYM
5/5/2020 19:10,LAD
5/6/2020 12:10,MIN
5/6/2020 12:10,NYM
5/6/2020 12:15,STL
5/6/2020 12:37,TOR
5/6/2020 12:37,OAK
5/6/2020 13:05,KCR
5/6/2020 13:10,DET
5/6/2020 18:00,LAD
5/6/2020 18:10,CLE
5/6/2020 18:35,NYY
5/6/2020 18:40,MIA
5/6/2020 19:05,PHI
5/6/2020 19:05,WAS
5/6/2020 19:10,BOS
5/6/2020 19:10,CWS
5/7/2020 13:05,WAS
5/7/2020 13:10,CWS
5/7/2020 13:10,CLE
5/7/2020 18:40,MIA
5/7/2020 18:40,COL
5/7/2020 19:10,BOS
5/7/2020 19:10,HOU
5/8/2020 13:20,CHC
5/8/2020 18:40,COL
5/8/2020 19:05,BAL
5/8/2020 19:05,NYY
5/8/2020 19:05,PIT
5/8/2020 19:10,TBR
5/8/2020 19:10,DET
5/8/2020 19:10,MIN
5/8/2020 19:10,HOU
5/8/2020 19:10,MIL
5/8/2020 19:10,LAD
5/8/2020 19:15,STL
5/8/2020 19:15,SFG
5/8/2020 19:20,ATL
5/9/2020 13:15,STL
5/9/2020 13:20,CHC
5/9/2020 16:05,BAL
5/9/2020 16:05,NYY
5/9/2020 16:10,DET
5/9/2020 18:05,SFG
5/9/2020 18:10,TBR
5/9/2020 18:10,MIN
5/9/2020 18:10,HOU
5/9/2020 18:10,MIL
5/9/2020 18:10,COL
5/9/2020 18:10,LAD
5/9/2020 19:05,PIT
5/9/2020 19:20,ATL
5/10/2020 13:05,BAL
5/10/2020 13:05,SFG
5/10/2020 13:10,TBR
5/10/2020 13:10,DET
5/10/2020 13:10,MIN
5/10/2020 13:10,HOU
5/10/2020 13:10,MIL
5/10/2020 13:10,COL
5/10/2020 13:10,LAD
5/10/2020 13:15,STL
5/10/2020 13:20,ATL
5/10/2020 13:20,CHC
5/10/2020 13:35,PIT
5/10/2020 19:05,NYY
5/11/2020 18:05,CHC
5/11/2020 18:35,BAL
5/11/2020 18:40,CIN
5/11/2020 18:40,ARI
5/11/2020 18:40,COL
5/11/2020 19:05,TEX
5/11/2020 19:05,PIT
5/11/2020 19:07,LAA
5/11/2020 19:10,TBR
5/11/2020 19:10,DET
5/11/2020 19:10,HOU
5/11/2020 19:10,SDP
5/12/2020 18:35,BAL
5/12/2020 18:40,CHC
5/12/2020 18:40,CIN
5/12/2020 18:40,ARI
5/12/2020 18:40,COL
5/12/2020 19:05,TEX
5/12/2020 19:05,PHI
5/12/2020 19:05,PIT
5/12/2020 19:07,LAA
5/12/2020 19:10,TBR
5/12/2020 19:10,DET
5/12/2020 19:10,HOU
5/12/2020 19:10,SEA
5/12/2020 19:10,SDP
5/12/2020 19:20,ATL
5/13/2020 12:35,BAL
5/13/2020 12:35,CIN
5/13/2020 12:35,PIT
5/13/2020 12:40,ARI
5/13/2020 12:40,SDP
5/13/2020 13:20,CHC
5/13/2020 18:40,COL
5/13/2020 19:05,TEX
5/13/2020 19:05,PHI
5/13/2020 19:07,LAA
5/13/2020 19:10,TBR
5/13/2020 19:10,DET
5/13/2020 19:10,HOU
5/13/2020 19:10,SEA
5/13/2020 19:20,ATL
5/14/2020 13:05,PHI
5/14/2020 13:10,DET
5/14/2020 13:10,COL
5/14/2020 18:40,CIN
5/14/2020 18:40,ARI
5/14/2020 19:05,TEX
5/14/2020 19:10,TBR
5/14/2020 19:10,CWS
5/14/2020 19:10,SEA
5/14/2020 19:10,SDP
5/15/2020 18:40,ARI
5/15/2020 19:05,KCR
5/15/2020 19:05,TEX
5/15/2020 19:05,PHI
5/15/2020 19:07,LAA
5/15/2020 19:10,TBR
5/15/2020 19:10,CWS
5/15/2020 19:10,CLE
5/15/2020 19:10,HOU
5/15/2020 19:10,SEA
5/15/2020 19:10,MIA
5/15/2020 19:10,NYM
5/15/2020 19:10,CIN
5/15/2020 19:10,SDP
5/15/2020 19:15,SFG
5/16/2020 13:05,SFG
5/16/2020 13:10,CIN
5/16/2020 15:05,HOU
5/16/2020 17:10,ARI
5/16/2020 17:40,SDP
5/16/2020 18:05,KCR
5/16/2020 18:05,TEX
5/16/2020 18:05,PHI
5/16/2020 18:07,LAA
5/16/2020 18:10,TBR
5/16/2020 18:10,CWS
5/16/2020 18:10,CLE
5/16/2020 18:10,SEA
5/16/2020 18:10,MIA
5/16/2020 19:10,NYM
5/17/2020 13:05,KCR
5/17/2020 13:05,PHI
5/17/2020 13:05,SFG
5/17/2020 13:07,LAA
5/17/2020 13:10,TBR
5/17/2020 13:10,CWS
5/17/2020 13:10,CLE
5/17/2020 13:10,SEA
5/17/2020 13:10,MIA
5/17/2020 13:10,NYM
5/17/2020 13:10,CIN
5/17/2020 13:10,ARI
5/17/2020 13:10,SDP
5/17/2020 13:35,TEX
5/17/2020 18:05,HOU
5/18/2020 16:07,TOR
5/18/2020 18:40,MIN
5/18/2020 19:05,KCR
5/18/2020 19:05,STL
5/18/2020 19:10,NYM
5/18/2020 19:10,LAD
5/19/2020 18:10,CLE
5/19/2020 18:40,MIN
5/19/2020 18:40,MIA
5/19/2020 18:40,MIL
5/19/2020 18:45,STL
5/19/2020 18:45,SFG
5/19/2020 19:05,KCR
5/19/2020 19:05,WAS
5/19/2020 19:05,PIT
5/19/2020 19:07,TOR
5/19/2020 19:07,OAK
5/19/2020 19:10,BOS
5/19/2020 19:10,CWS
5/19/2020 19:10,NYM
5/19/2020 19:10,LAD
5/20/2020 12:10,MIN
5/20/2020 12:45,SFG
5/20/2020 13:10,CWS
5/20/2020 13:10,CLE
5/20/2020 18:40,MIA
5/20/2020 18:45,STL
5/20/2020 19:05,KCR
5/20/2020 19:05,WAS
5/20/2020 19:05,PIT
5/20/2020 19:07,TOR
5/20/2020 19:07,OAK
5/20/2020 19:10,BOS
5/20/2020 19:10,NYM
5/20/2020 19:10,MIL
5/20/2020 19:10,LAD
5/21/2020 12:10,MIA
5/21/2020 12:15,STL
5/21/2020 12:35,KCR
5/21/2020 12:35,PIT
5/21/2020 12:37,OAK
5/21/2020 12:40,MIL
5/21/2020 18:40,MIN
5/21/2020 19:07,TOR
5/21/2020 19:10,BOS
5/21/2020 19:10,NYM
5/22/2020 18:40,COL
5/22/2020 19:05,NYY
5/22/2020 19:05,KCR
5/22/2020 19:05,WAS
5/22/2020 19:05,PIT
5/22/2020 19:07,TOR
5/22/2020 19:07,OAK
5/22/2020 19:10,BOS
5/22/2020 19:10,DET
5/22/2020 19:10,MIN
5/22/2020 19:10,CIN
5/22/2020 19:10,MIL
5/22/2020 19:10,LAD
5/22/2020 19:15,STL
5/22/2020 19:20,ATL
5/23/2020 13:05,NYY
5/23/2020 13:05,KCR
5/23/2020 13:10,MIN
5/23/2020 13:15,STL
5/23/2020 15:07,TOR
5/23/2020 15:10,MIL
5/23/2020 16:05,WAS
5/23/2020 16:05,PIT
5/23/2020 16:10,DET
5/23/2020 16:10,ATL
5/23/2020 16:10,CIN
5/23/2020 16:15,LAD
5/23/2020 19:07,OAK
5/23/2020 19:10,COL
5/23/2020 19:15,BOS
5/24/2020 13:05,NYY
5/24/2020 13:05,KCR
5/24/2020 13:07,TOR
5/24/2020 13:07,OAK
5/24/2020 13:10,DET
5/24/2020 13:10,MIN
5/24/2020 13:10,CIN
5/24/2020 13:10,MIL
5/24/2020 13:10,COL
5/24/2020 13:10,LAD
5/24/2020 13:15,STL
5/24/2020 13:35,WAS
5/24/2020 13:35,PIT
5/24/2020 16:10,ATL
5/24/2020 19:09,BOS
5/25/2020 13:05,BAL
5/25/2020 13:05,NYY
5/25/2020 13:05,WAS
5/25/2020 13:10,DET
5/25/2020 13:10,ATL
5/25/2020 13:35,PIT
5/25/2020 14:10,CIN
5/25/2020 14:10,COL
5/25/2020 17:07,LAA
5/25/2020 18:10,HOU
5/25/2020 19:10,BOS
5/26/2020 18:40,CIN
5/26/2020 18:40,MIL
5/26/2020 18:40,COL
5/26/2020 19:05,BAL
5/26/2020 19:05,NYY
5/26/2020 19:05,TEX
5/26/2020 19:05,PHI
5/26/2020 19:05,CHC
5/26/2020 19:07,LAA
5/26/2020 19:10,BOS
5/26/2020 19:10,TBR
5/26/2020 19:10,DET
5/26/2020 19:10,HOU
5/26/2020 19:10,SDP
5/26/2020 19:20,ATL
5/27/2020 13:07,LAA
5/27/2020 18:40,CIN
5/27/2020 18:40,MIL
5/27/2020 18:40,COL
5/27/2020 19:05,BAL
5/27/2020 19:05,NYY
5/27/2020 19:05,TEX
5/27/2020 19:05,PHI
5/27/2020 19:05,CHC
5/27/2020 19:10,BOS
5/27/2020 19:10,TBR
5/27/2020 19:10,DET
5/27/2020 19:10,HOU
5/27/2020 19:10,SDP
5/27/2020 19:20,ATL
5/28/2020 12:10,MIL
5/28/2020 12:35,NYY
5/28/2020 12:35,CIN
5/28/2020 13:05,BOS
5/28/2020 13:10,TBR
5/28/2020 13:10,DET
5/28/2020 13:10,HOU
5/28/2020 13:10,COL
5/28/2020 13:20,CHC
5/28/2020 15:05,TEX
5/28/2020 18:10,SDP
5/28/2020 19:05,BAL
5/28/2020 19:05,PHI
5/29/2020 13:20,CHC
5/29/2020 18:40,ARI
5/29/2020 19:05,BAL
5/29/2020 19:05,TEX
5/29/2020 19:05,PHI
5/29/2020 19:07,LAA
5/29/2020 19:10,CWS
5/29/2020 19:10,CLE
5/29/2020 19:10,HOU
5/29/2020 19:10,SEA
5/29/2020 19:10,NYM
5/29/2020 19:10,SDP
5/29/2020 19:15,STL
5/29/2020 19:15,SFG
5/30/2020 13:10,CWS
5/30/2020 13:15,STL
5/30/2020 13:20,CHC
5/30/2020 15:05,TEX
5/30/2020 15:10,HOU
5/30/2020 16:05,BAL
5/30/2020 16:10,TBR
5/30/2020 16:10,CLE
5/30/2020 16:15,SFG
5/30/2020 17:40,SDP
5/30/2020 19:07,LAA
5/30/2020 19:10,SEA
5/30/2020 19:10,ARI
5/30/2020 19:15,NYM
5/30/2020 19:15,PHI
5/31/2020 13:05,BAL
5/31/2020 13:05,PHI
5/31/2020 13:05,SFG
5/31/2020 13:07,LAA
5/31/2020 13:10,TBR
5/31/2020 13:10,CWS
5/31/2020 13:10,CLE
5/31/2020 13:10,HOU
5/31/2020 13:10,SEA
5/31/2020 13:10,ARI
5/31/2020 13:15,STL
5/31/2020 13:20,CHC
5/31/2020 13:35,TEX
5/31/2020 15:10,SDP
5/31/2020 19:09,NYM
6/1/2020 18:40,ARI
6/1/2020 18:45,SFG
6/1/2020 19:05,TEX
6/1/2020 19:05,WAS
6/1/2020 19:05,CHC
6/1/2020 19:10,CLE
6/1/2020 19:10,MIN
6/1/2020 19:10,SEA
6/1/2020 19:10,LAD
6/1/2020 19:15,STL
6/2/2020 18:40,ARI
6/2/2020 18:45,SFG
6/2/2020 19:05,KCR
6/2/2020 19:05,TEX
6/2/2020 19:05,WAS
6/2/2020 19:05,CHC
6/2/2020 19:05,PIT
6/2/2020 19:07,OAK
6/2/2020 19:10,CLE
6/2/2020 19:10,MIN
6/2/2020 19:10,SEA
6/2/2020 19:10,MIA
6/2/2020 19:10,NYM
6/2/2020 19:10,LAD
6/2/2020 19:15,STL
6/3/2020 12:40,SEA
6/3/2020 12:40,ARI
6/3/2020 13:05,TEX
6/3/2020 13:10,CLE
6/3/2020 16:05,WAS
6/3/2020 17:35,LAD
6/3/2020 18:45,SFG
6/3/2020 19:05,KCR
6/3/2020 19:05,CHC
6/3/2020 19:05,PIT
6/3/2020 19:07,OAK
6/3/2020 19:10,MIN
6/3/2020 19:10,MIA
6/3/2020 19:10,NYM
6/4/2020 12:37,OAK
6/4/2020 12:45,SFG
6/4/2020 19:05,KCR
6/4/2020 19:05,WAS
6/4/2020 19:05,PIT
6/4/2020 19:07,TOR
6/4/2020 19:10,MIN
6/4/2020 19:10,MIA
6/4/2020 19:10,CIN
6/4/2020 19:10,LAD
6/5/2020 18:40,ARI
6/5/2020 19:05,BAL
6/5/2020 19:05,NYY
6/5/2020 19:05,KCR
6/5/2020 19:05,WAS
6/5/2020 19:05,PIT
